PR_Number,Author,Score,Mesa_Triggered,Trust_Delta,Unlinked_PR,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Violation_Reasons,Time_Saved_Hours,Operational_Savings_USD,Timestamp,PR_State,Is_Bot,Repo_Slug
65586,app/dependabot,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:52:18Z,Merged,TRUE,dotnet/aspnetcore
65670,app/github-actions,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:52:18Z,Closed,TRUE,dotnet/aspnetcore
65585,kubaflo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:19Z,Open,FALSE,dotnet/aspnetcore
65669,app/github-actions,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:52:20Z,Merged,TRUE,dotnet/aspnetcore
65581,app/dotnet-maestro,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:52:21Z,Merged,TRUE,dotnet/aspnetcore
65668,wtgodbe,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:21Z,Merged,FALSE,dotnet/aspnetcore
65580,kubaflo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:22Z,Open,FALSE,dotnet/aspnetcore
65667,wtgodbe,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:23Z,Merged,FALSE,dotnet/aspnetcore
65579,kubaflo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:24Z,Open,FALSE,dotnet/aspnetcore
65666,Kebechet,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:24Z,Closed,FALSE,dotnet/aspnetcore
65578,kubaflo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:25Z,Open,FALSE,dotnet/aspnetcore
65660,app/dotnet-maestro,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:52:26Z,Closed,TRUE,dotnet/aspnetcore
65577,kubaflo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:27Z,Open,FALSE,dotnet/aspnetcore
65659,BrennanConroy,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:27Z,Merged,FALSE,dotnet/aspnetcore
65576,kubaflo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:28Z,Open,FALSE,dotnet/aspnetcore
65657,app/dotnet-maestro,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:52:29Z,Merged,TRUE,dotnet/aspnetcore
65575,kubaflo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:30Z,Open,FALSE,dotnet/aspnetcore
65655,app/dotnet-maestro,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:52:31Z,Merged,TRUE,dotnet/aspnetcore
65574,kubaflo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:52:31Z,Open,FALSE,dotnet/aspnetcore
165292,Lash-L,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:39:23Z,Open,FALSE,home-assistant/core
165203,kw6423,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:24Z,Open,FALSE,home-assistant/core
165288,Grincheux41,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:39:25Z,Open,FALSE,home-assistant/core
165200,MoonDevLT,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:26Z,Open,FALSE,home-assistant/core
165283,Xirt,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:27Z,Open,FALSE,home-assistant/core
165199,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:28Z,Merged,FALSE,home-assistant/core
165282,EdLeckert,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:39:29Z,Open,FALSE,home-assistant/core
165198,joostlek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:30Z,Open,FALSE,home-assistant/core
165280,zweckj,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:31Z,Open,FALSE,home-assistant/core
165197,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:32Z,Merged,FALSE,home-assistant/core
165277,jgus,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:33Z,Merged,FALSE,home-assistant/core
165194,SteveEasley,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:35Z,Open,FALSE,home-assistant/core
165275,wardmatter,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:36Z,Merged,FALSE,home-assistant/core
165193,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:37Z,Merged,FALSE,home-assistant/core
165273,chemelli74,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:45Z,Open,FALSE,home-assistant/core
165192,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:45Z,Merged,FALSE,home-assistant/core
165272,jgus,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:46Z,Open,FALSE,home-assistant/core
165191,XiaoLing-git,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:47Z,Merged,FALSE,home-assistant/core
165271,jgus,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:48Z,Open,FALSE,home-assistant/core
165188,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:52Z,Merged,FALSE,home-assistant/core
165269,noambav,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:53Z,Open,FALSE,home-assistant/core
165186,justanotherariel,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:54Z,Merged,FALSE,home-assistant/core
165268,kai-zer-ru,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:55Z,Open,FALSE,home-assistant/core
165185,bdraco,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:39:56Z,Open,FALSE,home-assistant/core
165263,CFenner,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:57Z,Closed,FALSE,home-assistant/core
165182,arturpragacz,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:59Z,Merged,FALSE,home-assistant/core
165262,joostlek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:39:59Z,Merged,FALSE,home-assistant/core
165181,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:00Z,Open,FALSE,home-assistant/core
165260,alhia,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:03Z,Open,FALSE,home-assistant/core
165180,davidyen1124,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:03Z,Open,FALSE,home-assistant/core
165259,alhia,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:05Z,Closed,FALSE,home-assistant/core
165179,epenet,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:06Z,Merged,FALSE,home-assistant/core
165257,XiaoLing-git,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:07Z,Open,FALSE,home-assistant/core
165178,epenet,30,FALSE,0,1,0,2,0,,Structural Clone x2 | Unlinked PR,0.0000,0.00,2026-03-10T22:40:08Z,Merged,FALSE,home-assistant/core
165254,MartinHjelmare,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:08Z,Open,FALSE,home-assistant/core
165176,nikhil8182,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:09Z,Open,FALSE,home-assistant/core
165252,Tobim99,25,FALSE,0,1,0,1,0,,Structural Clone x1 | Unlinked PR,0.0000,0.00,2026-03-10T22:40:10Z,Closed,FALSE,home-assistant/core
165173,fankai777,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:11Z,Open,FALSE,home-assistant/core
165250,Sab44,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:12Z,Merged,FALSE,home-assistant/core
165172,Bre77,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:13Z,Open,FALSE,home-assistant/core
165249,zweckj,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:14Z,Open,FALSE,home-assistant/core
165171,Bre77,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:15Z,Closed,FALSE,home-assistant/core
165247,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:15Z,Open,FALSE,home-assistant/core
165170,davelovesoftware,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:16Z,Merged,FALSE,home-assistant/core
165241,XiaoLing-git,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:17Z,Open,FALSE,home-assistant/core
165168,bdraco,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:18Z,Merged,FALSE,home-assistant/core
165240,hanwg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:19Z,Merged,FALSE,home-assistant/core
165166,archcorsair,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:19Z,Merged,FALSE,home-assistant/core
165238,smartcircuits,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:21Z,Open,FALSE,home-assistant/core
165164,jharmsen845,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:21Z,Open,FALSE,home-assistant/core
165236,AlCalzone,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:22Z,Open,FALSE,home-assistant/core
165161,mib1185,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:23Z,Open,FALSE,home-assistant/core
165235,pandanz,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:24Z,Merged,FALSE,home-assistant/core
165160,mib1185,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:25Z,Open,FALSE,home-assistant/core
165234,AlCalzone,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:26Z,Open,FALSE,home-assistant/core
165156,arturpragacz,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:27Z,Merged,FALSE,home-assistant/core
165232,jgus,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:28Z,Merged,FALSE,home-assistant/core
165155,mib1185,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:29Z,Open,FALSE,home-assistant/core
165230,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:30Z,Open,FALSE,home-assistant/core
165152,martin12as,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:31Z,Open,FALSE,home-assistant/core
165229,synesthesiam,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:32Z,Open,FALSE,home-assistant/core
165151,SimonFrank14,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:33Z,Open,FALSE,home-assistant/core
165228,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:33Z,Open,FALSE,home-assistant/core
165150,dormeljon,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:34Z,Open,FALSE,home-assistant/core
165227,mib1185,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:35Z,Open,FALSE,home-assistant/core
165149,martin12as,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:36Z,Closed,FALSE,home-assistant/core
165226,Petro31,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:37Z,Open,FALSE,home-assistant/core
165148,alexmerkel,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:38Z,Open,FALSE,home-assistant/core
165225,arturpragacz,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:39Z,Open,FALSE,home-assistant/core
165145,tronikos,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:40Z,Open,FALSE,home-assistant/core
165222,g4bri3lDev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:40Z,Merged,FALSE,home-assistant/core
165144,emontnemery,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:41Z,Merged,FALSE,home-assistant/core
165221,gronke,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:42Z,Open,FALSE,home-assistant/core
165143,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:43Z,Open,FALSE,home-assistant/core
165220,synesthesiam,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:44Z,Open,FALSE,home-assistant/core
165138,g4bri3lDev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:46Z,Merged,FALSE,home-assistant/core
165219,zweckj,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:47Z,Merged,FALSE,home-assistant/core
165137,SpiderGears1,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:49Z,Closed,FALSE,home-assistant/core
165217,zweckj,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:50Z,Open,FALSE,home-assistant/core
165136,skye-harris,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:40:51Z,Open,FALSE,home-assistant/core
165216,bramkragten,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:53Z,Merged,FALSE,home-assistant/core
165135,glenndehaan,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:55Z,Open,FALSE,home-assistant/core
165215,JohnONolan,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:56Z,Merged,FALSE,home-assistant/core
165134,JohnONolan,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:57Z,Merged,FALSE,home-assistant/core
165214,Xirt,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:40:59Z,Merged,FALSE,home-assistant/core
165133,Xirt,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:41:00Z,Merged,FALSE,home-assistant/core
165213,zweckj,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:41:02Z,Closed,FALSE,home-assistant/core
165132,Xirt,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:41:03Z,Merged,FALSE,home-assistant/core
165211,bramkragten,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:41:05Z,Merged,FALSE,home-assistant/core
165208,justanotherariel,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:41:06Z,Open,FALSE,home-assistant/core
165205,archcorsair,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:41:08Z,Open,FALSE,home-assistant/core
32623,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:30Z,Open,FALSE,denoland/deno
32560,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:31Z,Merged,FALSE,denoland/deno
32621,shivamtiwari3,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:32Z,Open,FALSE,denoland/deno
32559,app/copilot-swe-agent,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:32Z,Merged,TRUE,denoland/deno
32620,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:33Z,Open,FALSE,denoland/deno
32557,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:34Z,Merged,FALSE,denoland/deno
32619,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:35Z,Open,FALSE,denoland/deno
32555,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:37Z,Merged,FALSE,denoland/deno
32618,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:37Z,Open,FALSE,denoland/deno
32554,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:38Z,Merged,FALSE,denoland/deno
32617,bartlomieju,70,FALSE,0,1,0,0,0,,"Vacuous unsafe block: contains no raw pointer dereferences, FFI calls, or inline assembly | Unlinked PR",0.0000,0.00,2026-03-10T22:45:39Z,Open,FALSE,denoland/deno
32552,scarf005,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:41Z,Open,FALSE,denoland/deno
32616,seroperson,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:41Z,Merged,FALSE,denoland/deno
32547,dsherret,70,FALSE,0,1,0,0,0,,"Vacuous unsafe block: contains no raw pointer dereferences, FFI calls, or inline assembly | Unlinked PR",0.0000,0.00,2026-03-10T22:45:42Z,Merged,FALSE,denoland/deno
32615,littledivy,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:43Z,Open,FALSE,denoland/deno
32546,kajukitli,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:44Z,Merged,FALSE,denoland/deno
32613,littledivy,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:45Z,Open,FALSE,denoland/deno
32545,Boehner,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:45Z,Closed,FALSE,denoland/deno
32612,kajukitli,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:46Z,Closed,FALSE,denoland/deno
32544,dsherret,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:47Z,Closed,FALSE,denoland/deno
32611,kajukitli,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:48Z,Merged,FALSE,denoland/deno
32543,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:48Z,Open,FALSE,denoland/deno
32609,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:50Z,Merged,FALSE,denoland/deno
32542,dsherret,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:51Z,Merged,FALSE,denoland/deno
32608,nayeemrmn,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:52Z,Merged,FALSE,denoland/deno
32541,dsherret,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:53Z,Merged,FALSE,denoland/deno
32607,app/copilot-swe-agent,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:53Z,Open,TRUE,denoland/deno
32540,dsherret,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:54Z,Merged,FALSE,denoland/deno
32606,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:55Z,Open,FALSE,denoland/deno
32539,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:56Z,Merged,FALSE,denoland/deno
32605,app/copilot-swe-agent,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:56Z,Open,TRUE,denoland/deno
32538,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:57Z,Merged,FALSE,denoland/deno
32604,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:58Z,Merged,FALSE,denoland/deno
32537,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:45:59Z,Merged,FALSE,denoland/deno
32602,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:45:59Z,Open,FALSE,denoland/deno
32536,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:00Z,Merged,FALSE,denoland/deno
32601,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:01Z,Open,FALSE,denoland/deno
32535,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:02Z,Open,FALSE,denoland/deno
32599,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:03Z,Open,FALSE,denoland/deno
32534,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:04Z,Merged,FALSE,denoland/deno
32598,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:04Z,Merged,FALSE,denoland/deno
32533,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:05Z,Merged,FALSE,denoland/deno
32597,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:06Z,Open,FALSE,denoland/deno
32532,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:07Z,Merged,FALSE,denoland/deno
32594,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:07Z,Merged,FALSE,denoland/deno
32531,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:09Z,Merged,FALSE,denoland/deno
32593,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:10Z,Merged,FALSE,denoland/deno
32530,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:11Z,Merged,FALSE,denoland/deno
32592,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:11Z,Open,FALSE,denoland/deno
32528,kajukitli,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:12Z,Closed,FALSE,denoland/deno
32591,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:13Z,Merged,FALSE,denoland/deno
32527,kajukitli,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:14Z,Closed,FALSE,denoland/deno
32589,app/copilot-swe-agent,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:14Z,Open,TRUE,denoland/deno
32526,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:15Z,Open,FALSE,denoland/deno
32588,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:16Z,Merged,FALSE,denoland/deno
32525,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:17Z,Merged,FALSE,denoland/deno
32587,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:18Z,Open,FALSE,denoland/deno
32523,bartlomieju,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:18Z,Merged,FALSE,denoland/deno
32586,app/copilot-swe-agent,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:19Z,Open,TRUE,denoland/deno
32522,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:20Z,Merged,FALSE,denoland/deno
32582,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:21Z,Merged,FALSE,denoland/deno
32521,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:22Z,Merged,FALSE,denoland/deno
32581,dsherret,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:23Z,Merged,FALSE,denoland/deno
32520,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:23Z,Open,FALSE,denoland/deno
32580,Tango992,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:24Z,Merged,FALSE,denoland/deno
32519,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:25Z,Merged,FALSE,denoland/deno
32579,MaxwellCalkin,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:26Z,Open,FALSE,denoland/deno
32518,amyssnippet,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:27Z,Open,FALSE,denoland/deno
32578,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:28Z,Open,FALSE,denoland/deno
32512,app/copilot-swe-agent,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-10T22:46:28Z,Merged,TRUE,denoland/deno
32577,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:29Z,Merged,FALSE,denoland/deno
32511,dsherret,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:30Z,Merged,FALSE,denoland/deno
32574,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:31Z,Open,FALSE,denoland/deno
32509,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:31Z,Merged,FALSE,denoland/deno
32573,bartlomieju,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-10T22:46:32Z,Merged,FALSE,denoland/deno
